Tmax,VPD,IntMnabs,Year,IntMaxabs,TmaxL1,Rdecl,Ronset,Target_Y
27.483570765056164,1.7090795619317565,26.321618464112664,2006,31.246398327535935,18.814216889255032,-1.3279896483270905,5.759220112828961,-1.9883065657112413
24.308678494144075,2.437562089762494,17.651094841495883,2014,38.96355508866832,24.042090745393615,-1.1589553344796504,3.3276257709233503,-6.050444099264231
28.23844269050346,0.6156635811925699,30.68471723427678,2002,27.616713882409734,17.063819082226864,-3.031503481314365,4.63718793056562,-3.879221706885412
32.61514928204013,3.030358650222407,46.323347482394176,2015,40.28900503770959,16.876726508626934,0.25491706657722424,6.895641552824934,3.407985564474739
23.829233126383322,3.894576828718451,42.174976565508025,2000,32.33928054913449,35.75005847547167,-0.2413574074148981,2.2339643825110524,-0.8235062311452981
23.8293152152541,4.50941719615886,12.633193734526152,2015,33.057158897543985,27.517883853976834,-1.7825770061101065,0.8136439552176817,-10.810456013316571
32.896064077536955,0.8087264197818214,37.70291200310327,2011,29.38060797437203,13.915194684598887,0.290698070650638,8.016165700288042,-0.6543470684486831
28.837173645764544,1.604995033542174,32.875900898358154,2018,36.89023130213942,24.567527951537585,1.5406054509662086,6.022830510043759,5.276451490989463
22.65262807032524,4.26348004125194,46.29852705385702,2007,47.2993599251469,20.946800525241418,-0.32335191512842476,6.213460005040213,6.6796982730914305
27.712800217929825,2.362507610892912,14.89925667401189,2022,38.90748619730316,23.13240940208075,0.40225042473296063,2.846366052745888,-1.5630702977056132
22.682911535937688,3.844704082981808,31.361444528186265,2011,30.67857369029732,21.098730596520838,0.40996687437774626,6.475056126933076,-0.8600533727944177
22.671351232148716,1.1117210686836345,45.178507740475695,2014,40.67810292745738,29.517141163881888,-1.8064947407684406,5.550497375136729,4.774048370863799
26.20981135783017,5.5628780787483105,26.40095146966972,2001,33.41660227032875,22.764962757211567,3.0848787310613934,1.8313448443032057,1.1664119538248807
15.43359877671101,1.0495253909521134,29.27979670931468,2016,41.8724249071378,19.5032904142857,-0.7062747451834258,7.848566828547715,0.9166152479314691
16.375410837434835,2.9782995428082466,12.818427106678332,2006,39.03338201082181,28.33752461586414,0.9841743027904062,5.317366647237458,-2.9520923483337356
22.188562353795135,3.0239004383681625,21.125745617956433,2012,20.284292172641333,21.866280328702977,1.1538229158435744,4.207832067841462,-4.447992213778388
19.93584439832788,1.9417016976224777,22.980265966757894,2000,29.979601835224862,20.971828634632462,-0.20939269067362765,4.244020508029565,-10.3248582973901
26.571236662976368,3.522646166143247,47.804897949795475,2005,39.72192611417695,22.512180819888915,0.910192537589452,0.9695561891352469,4.637057492300587
20.459879622393945,3.580191802614717,21.306694421646363,2012,35.75828636072509,19.25112781306907,0.3687288327245837,6.186673199262727,0.18908933821296153
17.938481493323543,3.360179895293043,28.43474941078608,2010,29.881220261460747,20.07381594396375,-2.126459635841109,5.523714414491451,-7.924796953241207
32.32824384460777,1.9188902552945424,36.85217694257119,2009,31.832052422530936,15.306443289905019,-0.49840905187513235,4.6118397353338105,-0.08083748109322964
23.871118497567323,1.6854758587528622,16.487334896315097,2015,25.468816899553097,13.99066224300897,-0.9188263535310928,7.556970414903344,-4.405879054035902
25.33764102343962,2.052593648261658,29.45769548567498,2022,34.55813356236802,12.011436908140483,-0.6926175620191907,2.2322819620083085,-6.41496177410275
17.87625906893272,1.5365024010077573,39.541561579036305,2019,46.05344863007882,8.864133705623392,-1.956004766754957,3.8064550472647696,-10.062171611533493
22.278086377374088,4.9481577966983945,44.67420852108264,2016,39.02466695366163,12.962261108923549,1.6896505751190452,3.299983490479228,6.519797460896488
25.55461294854933,2.1662555843444595,35.05037098649707,2016,45.952085005942116,18.605863724264594,2.402988981920119,4.442410040456894,3.2927847723552355
19.245032112888488,2.92820481293783,36.76214061267792,2003,39.4119854489499,20.824940659565097,1.467004463997613,5.134940050514446,0.17082020304287127
26.87849009172836,4.2537155237563695,15.051338903382758,2004,40.13739671676346,17.829627494818876,1.9057938362207143,5.86002704762271,0.6721248817457304
21.996806550405974,1.4864993813775307,47.83105988985389,2022,44.87039343872512,1.1543720789811367,-0.5169522555122342,4.306053093789766,-9.847054953916901
23.541531251033618,1.0173661912914587,15.302963099379294,2013,36.88631629671113,32.59669086209874,-0.9543852524790547,3.2452885296902125,-8.246749236792294
21.991466938853016,1.540080640285161,40.98691748727193,2019,34.0638633924656,28.691840983123054,-1.1678805702175672,8.372013899540889,5.600942646087818
34.26139092254469,3.1188175346206615,20.592652871132753,2009,40.16328758311006,23.56607880973703,0.9660973844358339,9.823280383577139,3.1582577742805866
24.93251387631033,2.9954545702082864,47.34372574805006,2013,42.269201185609425,35.25992538042615,0.3405945797162244,5.286573343764051,11.629249868719805
19.711445355220498,3.3564642283087154,38.798381574779185,2000,32.60017678643896,12.181087060130315,-0.11583256739763856,3.486439265958266,-4.250823916016313
29.112724560515943,2.5016328827635483,40.152548519134754,2010,31.392154588299853,35.10100096500804,1.9427228162930144,7.950908262084589,0.890950449193564
18.895781750144888,0.33770940929457144,18.762366922395334,2022,35.6942801621544,12.278287385995617,0.6074120307230145,2.1064857873430696,-13.745946915196704
26.044317975023777,2.4533450975112463,27.721599065406433,2017,39.15749433465831,21.90990340233085,-1.2579864562808771,4.330453350590345,0.8720550325151675
15.201649380601122,4.574224844778328,34.71252778357146,2015,38.99045524330781,9.809301398926365,-1.021363243703542,3.6077658973073965,-2.555107138736174
18.359069755507846,5.237438969768138,40.79894472826403,2017,27.879161999062006,20.117552764354933,1.0229899488812184,2.6809288990990225,7.000064753037732
25.984306179345616,2.8140797677856644,14.158375036495583,2007,44.55803033531661,23.08933198398711,1.5625992789818954,4.439951534156461,2.660548907687909
28.692332899977053,3.0020339326299963,48.49461265818113,2009,31.79417535301575,18.76247735092356,0.8275203483839543,3.2716558416520702,2.704715639218343
25.85684140594985,3.803903648617802,45.60882682218224,2009,33.674675015557106,25.7110195527211,2.845333121808122,5.025308928297309,7.242647231033088
24.421758588058797,5.1552879643535165,20.813943619823373,2004,30.486728200060902,20.792115595898057,2.4525107485971285,5.054354335344928,-1.486834649891509
23.494481522053555,2.6675289127860875,42.91040972129328,2009,48.49164417968544,15.820682172979925,0.6615537522761443,3.7573365529560414,1.661063131420771
17.607390048162863,3.773844959682763,30.732956921592937,2017,36.210353351439835,15.465493457581285,-1.2578709892222535,4.25897328681226,-3.784715888386768
21.400778958026457,1.8648895081809516,28.472259262480748,2020,30.745124596592177,26.487310180925572,-1.9649812675976515,4.538302064192579,-5.349077683645234
22.696806145201062,1.1287081043295275,22.577364232456215,2005,39.31961774981223,14.770063761544261,-0.5810726175220723,6.619692122238854,-2.175667165796703
30.285611131094576,1.9928813155503715,33.238743465263695,2002,38.84567889655017,27.323223763879497,1.1298201696242354,4.703141197871629,3.010187917256733
26.71809144784231,5.811254682790623,39.19556470814391,2007,34.061364882100584,29.78169434265545,2.7399706189679067,6.649403481572195,2.3385466632333287
16.18479922318633,3.817237244162376,26.43731619851033,2008,39.20303356391692,6.65028910123096,0.6261705516161997,6.171625967109311,-1.5526021825508436
26.620419846973974,1.2057745737524532,35.16876772033169,2004,30.873540195845678,29.063411098408277,1.753084191346855,6.143061393801484,-1.0052059338345167
23.074588597918417,3.9182411495745084,37.97251684621215,2001,32.53540862525374,36.48338158755759,-0.3679612292817035,7.775691940691947,-6.3614358630403816
21.615389998470206,1.2713609736976381,38.44487268061144,2001,24.948916727169685,22.016030089615427,0.9341536878413252,2.7612182405081804,-1.799906062284508
28.05838144420434,3.3297784700862136,12.07864392524721,2006,28.380244578902186,24.79267348235858,1.2350352442157588,4.053633787385773,-6.820951416764094
30.154997612479754,1.4482076002526583,44.389912227402675,2016,44.03815402835343,28.29604259495327,-2.9693914137787925,8.526597600599139,7.839061176009343
29.656400595580994,1.1577685184654,28.330132590601917,2009,43.20714313861157,17.796141478567822,-0.6201582035647654,4.4853669988214655,2.1703504247160894
20.803912383886807,6.349130710901701,20.496643267848576,2011,35.328943243244815,21.458241788302956,1.4245505764168045,-0.6302473798116992,0.4640739118918167
23.453938120743928,2.1652267699588954,19.670580299187264,2001,43.314657235949184,9.486403763015126,0.4117025034548474,4.594063313704229,-2.2950109984978013
26.65631715701782,3.7779234467326903,29.32056451375802,2009,34.199627566958476,21.10908022824361,-1.7947725722263996,5.2698790603265,0.36158237999466536
29.877725635611796,2.7340470805153787,45.47326157875837,2019,33.78294848716046,23.984895965156333,-3.6451835635910346,-0.23422623486242156,-6.571287436295217
22.60412881077355,1.3420650127453801,25.133903267305875,2000,35.28255324232778,24.129304183411755,-0.5486711179530096,7.6678712797758966,-1.4889378122658907
24.071705116680914,2.310512930884547,39.98902987134173,2003,34.375392023382176,28.523397788780642,-0.10737853934081856,3.572575072268796,0.33621328783448673
19.46832512996986,1.3501796777020383,13.872749239488744,2012,33.9240183821991,13.801582574915766,-1.325884424742518,5.657126230375031,-8.950946674504385
19.018966879596647,8.865193813396635,29.04226808604247,2011,40.71699053574776,15.739145946612028,0.2146274055419916,4.548036909311875,11.098039280651319
